Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
0.261;61;;60rounds;Yes;No;2;0.68838;0.75562;0.17724;0.19805;1.44400;Agent17Submit@116;Agent17PS2@117;0.6883761051332531;0.7556241428375591;0.6883761051332531;0.7556241428375591;0.4933232856277502;0.7879973816746656;0.0;0.0;0.6883761051332531;0.7556241428375591;party1_utility.xml;party2_utility.xml
0.038;56;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17PS3@118;Agent17PS2@119;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17PS2@120;Agent17PS2@121;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17PS@122;Agent17PS2@123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17Mu3@124;Agent17PS2@125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.042;60;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17Mu2@126;Agent17PS2@127;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.040;59;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17Mu@128;Agent17PS2@129;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.039;57;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17X@130;Agent17PS2@131;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.035;54;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;BoulwareNegotiationParty@132;Agent17PS@133;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.038;56;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;AgreeableAgent2018@134;Agent17PS@135;0.772307985427408;0.9121320384936836;0.772307985427408;0.9121320384936836;0.8113262282601118;0.8609053289025667;0.0;0.0;0.772307985427408;0.9121320384936836;party1_utility.xml;party2_utility.xml
0.041;60;;60rounds;Yes;No;2;0.75506;0.80464;0.10394;0.12749;1.55970;Agent17XNoStop@136;Agent17PS@137;0.7550577364334331;0.8046416066167466;0.7550577364334331;0.8046416066167466;0.8207543703317902;0.7795374088061999;0.0;0.0;0.7550577364334331;0.8046416066167466;party1_utility.xml;party2_utility.xml
0.252;61;;60rounds;Yes;No;2;0.68973;0.85221;0.10858;0.12198;1.54194;Agent17Submit@138;Agent17PS@139;0.6897326042523931;0.8522103358337141;0.6897326042523931;0.8522103358337141;0.4793842094816587;0.7748747936044765;0.0;0.0;0.6897326042523931;0.8522103358337141;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17PS3@140;Agent17PS@141;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.039;56;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;Agent17PS2@142;Agent17PS@143;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17PS@144;Agent17PS@145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.040;57;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17Mu3@146;Agent17PS@147;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17Mu2@148;Agent17PS@149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.040;57;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;Agent17Mu@150;Agent17PS@151;0.772307985427408;0.9121320384936836;0.772307985427408;0.9121320384936836;0.8113262282601118;0.8609053289025667;0.0;0.0;0.772307985427408;0.9121320384936836;party1_utility.xml;party2_utility.xml
0.039;56;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17X@152;Agent17PS@153;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.035;56;;60rounds;Yes;No;2;0.65835;0.94018;0.05982;0.12700;1.59853;BoulwareNegotiationParty@154;Agent17Mu3@155;0.658352423925588;0.9401787899486579;0.658352423925588;0.9401787899486579;0.6410586701005507;0.8372831149781946;0.0;0.0;0.658352423925588;0.9401787899486579;party1_utility.xml;party2_utility.xml
0.037;56;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;AgreeableAgent2018@156;Agent17Mu3@157;0.772307985427408;0.9121320384936836;0.772307985427408;0.9121320384936836;0.8113262282601118;0.8609053289025667;0.0;0.0;0.772307985427408;0.9121320384936836;party1_utility.xml;party2_utility.xml
0.041;56;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;Agent17XNoStop@158;Agent17Mu3@159;0.772307985427408;0.9121320384936836;0.772307985427408;0.9121320384936836;0.8113262282601118;0.8609053289025667;0.0;0.0;0.772307985427408;0.9121320384936836;party1_utility.xml;party2_utility.xml
0.213;54;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;Agent17Submit@160;Agent17Mu3@161;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.538965221320534;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.038;56;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;Agent17PS3@162;Agent17Mu3@163;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.040;59;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;Agent17PS2@164;Agent17Mu3@165;0.772307985427408;0.9121320384936836;0.772307985427408;0.9121320384936836;0.8113262282601118;0.8609053289025667;0.0;0.0;0.772307985427408;0.9121320384936836;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17PS@166;Agent17Mu3@167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.041;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17Mu3@168;Agent17Mu3@169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.041;60;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;Agent17Mu2@170;Agent17Mu3@171;0.772307985427408;0.9121320384936836;0.772307985427408;0.9121320384936836;0.8113262282601118;0.8609053289025667;0.0;0.0;0.772307985427408;0.9121320384936836;party1_utility.xml;party2_utility.xml
0.040;58;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17Mu@172;Agent17Mu3@173;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.043;61;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;Agent17X@174;Agent17Mu3@175;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.035;53;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;BoulwareNegotiationParty@176;Agent17Mu2@177;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.040;60;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;AgreeableAgent2018@178;Agent17Mu2@179;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.046;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17XNoStop@180;Agent17Mu2@181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.244;61;;60rounds;Yes;No;2;0.70894;0.87611;0.08114;0.09227;1.58505;Agent17Submit@182;Agent17Mu2@183;0.7089434885696528;0.8761080985984391;0.7089434885696528;0.8761080985984391;0.552470947461107;0.786886957648209;0.0;0.0;0.7089434885696528;0.8761080985984391;party1_utility.xml;party2_utility.xml
0.044;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17PS3@184;Agent17Mu2@185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.043;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17PS2@186;Agent17Mu2@187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.043;61;;60rounds;Yes;No;2;0.75506;0.80464;0.10394;0.12749;1.55970;Agent17PS@188;Agent17Mu2@189;0.7550577364334331;0.8046416066167466;0.7550577364334331;0.8046416066167466;0.8207543703317902;0.7795374088061999;0.0;0.0;0.7550577364334331;0.8046416066167466;party1_utility.xml;party2_utility.xml
0.044;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17Mu3@190;Agent17Mu2@191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.039;56;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;Agent17Mu2@192;Agent17Mu2@193;0.772307985427408;0.9121320384936836;0.772307985427408;0.9121320384936836;0.8113262282601118;0.8609053289025667;0.0;0.0;0.772307985427408;0.9121320384936836;party1_utility.xml;party2_utility.xml
0.038;55;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;Agent17Mu@194;Agent17Mu2@195;0.772307985427408;0.9121320384936836;0.772307985427408;0.9121320384936836;0.8113262282601118;0.8609053289025667;0.0;0.0;0.772307985427408;0.9121320384936836;party1_utility.xml;party2_utility.xml
0.042;59;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17X@196;Agent17Mu2@197;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.035;54;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;BoulwareNegotiationParty@198;Agent17Mu@199;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.044;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;AgreeableAgent2018@200;Agent17Mu@201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.039;57;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17XNoStop@202;Agent17Mu@203;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.224;59;;60rounds;Yes;No;2;0.74674;0.77849;0.12801;0.15487;1.52523;Agent17Submit@204;Agent17Mu@205;0.746741400760743;0.7784889173876166;0.746741400760743;0.7784889173876166;0.4921247680131939;0.8051248678245991;0.0;0.0;0.746741400760743;0.7784889173876166;party1_utility.xml;party2_utility.xml
0.039;56;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;Agent17PS3@206;Agent17Mu@207;0.772307985427408;0.9121320384936836;0.772307985427408;0.9121320384936836;0.8113262282601118;0.8609053289025667;0.0;0.0;0.772307985427408;0.9121320384936836;party1_utility.xml;party2_utility.xml
0.043;61;;60rounds;Yes;No;2;0.75506;0.80464;0.10394;0.12749;1.55970;Agent17PS2@208;Agent17Mu@209;0.7550577364334331;0.8046416066167466;0.7550577364334331;0.8046416066167466;0.8207543703317902;0.7795374088061999;0.0;0.0;0.7550577364334331;0.8046416066167466;party1_utility.xml;party2_utility.xml
0.040;57;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;Agent17PS@210;Agent17Mu@211;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.044;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17Mu3@212;Agent17Mu@213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.041;57;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;Agent17Mu2@214;Agent17Mu@215;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.039;57;;60rounds;Yes;No;2;0.78482;0.92861;0.00000;0.00000;1.71343;Agent17Mu@216;Agent17Mu@217;0.7848202254161079;0.9286081895317074;0.7848202254161079;0.9286081895317074;0.922189480548642;0.8051118829238652;0.0;0.0;0.7848202254161079;0.9286081895317074;party1_utility.xml;party2_utility.xml
0.041;57;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;Agent17X@218;Agent17Mu@219;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.036;53;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;BoulwareNegotiationParty@220;Agent17X@221;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.040;60;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;AgreeableAgent2018@222;Agent17X@223;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.042;59;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;Agent17XNoStop@224;Agent17X@225;0.772307985427408;0.9121320384936836;0.772307985427408;0.9121320384936836;0.8113262282601118;0.8609053289025667;0.0;0.0;0.772307985427408;0.9121320384936836;party1_utility.xml;party2_utility.xml
0.225;57;;60rounds;Yes;No;2;0.73423;0.79497;0.12045;0.14290;1.52919;Agent17Submit@226;Agent17X@227;0.7342291607720431;0.7949650684256404;0.7342291607720431;0.7949650684256404;0.45614177329061856;0.8195804424645355;0.0;0.0;0.7342291607720431;0.7949650684256404;party1_utility.xml;party2_utility.xml
0.038;56;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;Agent17PS3@228;Agent17X@229;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.043;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17PS2@230;Agent17X@231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.039;56;;60rounds;Yes;No;2;0.72172;0.97620;0.00000;0.07904;1.69792;Agent17PS@232;Agent17X@233;0.7217169207833432;0.9762027298439024;0.7217169207833432;0.9762027298439024;0.7917638333374589;0.9113014862325522;0.0;0.0;0.7217169207833432;0.9762027298439024;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17Mu3@234;Agent17X@235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.038;56;;60rounds;Yes;No;2;0.77231;0.91213;0.01506;0.02069;1.68444;Agent17Mu2@236;Agent17X@237;0.772307985427408;0.9121320384936836;0.772307985427408;0.9121320384936836;0.8113262282601118;0.8609053289025667;0.0;0.0;0.772307985427408;0.9121320384936836;party1_utility.xml;party2_utility.xml
0.043;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17Mu@238;Agent17X@239;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.042;61;;60rounds;No;No;1;0.00000;0.00000;1.03606;1.21584;0.00000;Agent17X@240;Agent17X@241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml